"AÑO,PERIODO EPIDEMIOLOGICO,CODIGO DEL EVENTO,DESCRIPCION DEL EVENTO,CANTIDAD,UNIDAD"
"2021,6,620,PAROTIDITIS,2,Personas"
"2021,7,620,PAROTIDITIS,0,Personas"
"2021,8,620,PAROTIDITIS,0,Personas"
"2021,9,620,PAROTIDITIS,0,Personas"
"2021,10,620,PAROTIDITIS,1,Personas"
"2021,11,620,PAROTIDITIS,0,Personas"
"2021,12,620,PAROTIDITIS,0,Personas"
"2021,13,620,PAROTIDITIS,1,Personas"
"2022,1,620,PAROTIDITIS,0,Personas"
"2022,2,620,PAROTIDITIS,1,Personas"
"2022,3,620,PAROTIDITIS,0,Personas"
"2022,4,620,PAROTIDITIS,0,Personas"
"2022,5,620,PAROTIDITIS,0,Personas"
"2022,6,620,PAROTIDITIS,0,Personas"
"2022,7,620,PAROTIDITIS,0,Personas"
"2022,8,620,PAROTIDITIS,0,Personas"
"2022,9,620,PAROTIDITIS,0,Personas"
"2022,10,620,PAROTIDITIS,1,Personas"
"2022,11,620,PAROTIDITIS,0,Personas"
"2022,12,620,PAROTIDITIS,0,Personas"
"2022,13,620,PAROTIDITIS,0,Personas"
"2023,1,620,PAROTIDITIS,0,Personas"
"2023,2,620,PAROTIDITIS,0,Personas"
"2023,3,620,PAROTIDITIS,0,Personas"
"2023,4,620,PAROTIDITIS,0,Personas"
"2023,5,620,PAROTIDITIS,0,Personas"
"2023,6,620,PAROTIDITIS,0,Personas"
"2023,7,620,PAROTIDITIS,0,Personas"
"2023,8,620,PAROTIDITIS,0,Personas"
"2023,9,620,PAROTIDITIS,0,Personas"
"2023,10,620,PAROTIDITIS,0,Personas"
"2023,11,620,PAROTIDITIS,1,Personas"
"2023,12,620,PAROTIDITIS,0,Personas"
"2023,13,620,PAROTIDITIS,0,Personas"
"2024,1,620,PAROTIDITIS,2,Personas"
"2024,2,620,PAROTIDITIS,0,Personas"
"2024,3,620,PAROTIDITIS,0,Personas"
"2024,4,620,PAROTIDITIS,0,Personas"
"2024,5,620,PAROTIDITIS,0,Personas"
"2024,6,620,PAROTIDITIS,1,Personas"
"2024,7,620,PAROTIDITIS,0,Personas"
"2024,8,620,PAROTIDITIS,1,Personas"
"2024,9,620,PAROTIDITIS,0,Personas"
"2024,10,620,PAROTIDITIS,0,Personas"
"2024,11,620,PAROTIDITIS,0,Personas"
"2024,12,620,PAROTIDITIS,0,Personas"
"2024,13,620,PAROTIDITIS,0,Personas"
"2017,1,710,RUBEOLA,0,Personas"
"2017,2,710,RUBEOLA,0,Personas"
"2017,3,710,RUBEOLA,0,Personas"
"2017,4,710,RUBEOLA,0,Personas"
"2017,5,710,RUBEOLA,0,Personas"
"2017,6,710,RUBEOLA,0,Personas"
"2017,7,710,RUBEOLA,0,Personas"
"2017,8,710,RUBEOLA,0,Personas"
"2017,9,710,RUBEOLA,0,Personas"
"2017,10,710,RUBEOLA,0,Personas"
"2017,11,710,RUBEOLA,0,Personas"
"2017,12,710,RUBEOLA,1,Personas"
"2017,13,710,RUBEOLA,1,Personas"
"2018,1,710,RUBEOLA,0,Personas"
"2018,2,710,RUBEOLA,0,Personas"
"2018,3,710,RUBEOLA,0,Personas"
"2018,4,710,RUBEOLA,0,Personas"
"2018,5,710,RUBEOLA,0,Personas"
"2018,6,710,RUBEOLA,0,Personas"
"2018,7,710,RUBEOLA,0,Personas"
"2018,8,710,RUBEOLA,0,Personas"
"2018,9,710,RUBEOLA,0,Personas"
"2018,10,710,RUBEOLA,1,Personas"
"2018,11,710,RUBEOLA,0,Personas"
"2018,12,710,RUBEOLA,0,Personas"
"2018,13,710,RUBEOLA,0,Personas"
"2019,1,710,RUBEOLA,0,Personas"
"2019,2,710,RUBEOLA,0,Personas"
"2019,3,710,RUBEOLA,0,Personas"
"2019,4,710,RUBEOLA,0,Personas"
"2019,5,710,RUBEOLA,0,Personas"
"2019,6,710,RUBEOLA,0,Personas"
"2019,7,710,RUBEOLA,0,Personas"
"2019,8,710,RUBEOLA,0,Personas"
"2019,9,710,RUBEOLA,0,Personas"
"2019,10,710,RUBEOLA,0,Personas"
"2019,11,710,RUBEOLA,0,Personas"
"2019,12,710,RUBEOLA,0,Personas"
"2019,13,710,RUBEOLA,0,Personas"
"2020,1,710,RUBEOLA,0,Personas"
"2020,2,710,RUBEOLA,0,Personas"
"2020,3,710,RUBEOLA,0,Personas"
"2020,4,710,RUBEOLA,0,Personas"
"2020,5,710,RUBEOLA,0,Personas"
"2020,6,710,RUBEOLA,0,Personas"
"2020,7,710,RUBEOLA,0,Personas"
"2020,8,710,RUBEOLA,0,Personas"
"2020,9,710,RUBEOLA,0,Personas"
"2020,10,710,RUBEOLA,0,Personas"
"2020,11,710,RUBEOLA,0,Personas"
"2020,12,710,RUBEOLA,0,Personas"
"2020,13,710,RUBEOLA,0,Personas"
"2021,1,710,RUBEOLA,0,Personas"
"2021,2,710,RUBEOLA,0,Personas"
"2021,3,710,RUBEOLA,0,Personas"
"2021,4,710,RUBEOLA,0,Personas"
"2021,5,710,RUBEOLA,0,Personas"
"2021,6,710,RUBEOLA,0,Personas"
"2021,7,710,RUBEOLA,0,Personas"
"2021,8,710,RUBEOLA,0,Personas"
"2021,9,710,RUBEOLA,0,Personas"
"2021,10,710,RUBEOLA,0,Personas"
"2021,11,710,RUBEOLA,0,Personas"
"2021,12,710,RUBEOLA,0,Personas"
"2021,13,710,RUBEOLA,0,Personas"
"2022,1,710,RUBEOLA,0,Personas"
"2022,2,710,RUBEOLA,0,Personas"
"2022,3,710,RUBEOLA,0,Personas"
"2022,4,710,RUBEOLA,0,Personas"
"2022,5,710,RUBEOLA,0,Personas"
"2022,6,710,RUBEOLA,0,Personas"
"2022,7,710,RUBEOLA,0,Personas"
"2022,8,710,RUBEOLA,0,Personas"
"2022,9,710,RUBEOLA,0,Personas"
"2022,10,710,RUBEOLA,0,Personas"
"2022,11,710,RUBEOLA,0,Personas"
"2022,12,710,RUBEOLA,0,Personas"
"2022,13,710,RUBEOLA,0,Personas"
"2023,1,710,RUBEOLA,0,Personas"
"2023,2,710,RUBEOLA,0,Personas"
"2023,3,710,RUBEOLA,0,Personas"
"2023,4,710,RUBEOLA,0,Personas"
"2023,5,710,RUBEOLA,0,Personas"
"2023,6,710,RUBEOLA,0,Personas"
"2023,7,710,RUBEOLA,0,Personas"
"2023,8,710,RUBEOLA,0,Personas"
"2023,9,710,RUBEOLA,0,Personas"
"2023,10,710,RUBEOLA,0,Personas"
"2023,11,710,RUBEOLA,0,Personas"
"2023,12,710,RUBEOLA,0,Personas"
"2023,13,710,RUBEOLA,0,Personas"
"2024,1,710,RUBEOLA,0,Personas"
"2024,2,710,RUBEOLA,0,Personas"
"2024,3,710,RUBEOLA,0,Personas"
"2024,4,710,RUBEOLA,0,Personas"
"2024,5,710,RUBEOLA,0,Personas"
"2024,6,710,RUBEOLA,0,Personas"
"2024,7,710,RUBEOLA,0,Personas"
"2024,8,710,RUBEOLA,0,Personas"
"2024,9,710,RUBEOLA,0,Personas"
"2024,10,710,RUBEOLA,0,Personas"
"2024,11,710,RUBEOLA,0,Personas"
"2024,12,710,RUBEOLA,0,Personas"
"2024,13,710,RUBEOLA,0,Personas"
"2017,1,740,SIFILIS CONGENITA,0,Personas"
"2017,2,740,SIFILIS CONGENITA,0,Personas"
"2017,3,740,SIFILIS CONGENITA,1,Personas"
"2017,4,740,SIFILIS CONGENITA,0,Personas"
"2017,5,740,SIFILIS CONGENITA,3,Personas"
"2017,6,740,SIFILIS CONGENITA,1,Personas"
"2017,7,740,SIFILIS CONGENITA,0,Personas"
"2017,8,740,SIFILIS CONGENITA,0,Personas"
"2017,9,740,SIFILIS CONGENITA,0,Personas"
"2017,10,740,SIFILIS CONGENITA,0,Personas"
"2017,11,740,SIFILIS CONGENITA,0,Personas"
"2017,12,740,SIFILIS CONGENITA,0,Personas"
"2017,13,740,SIFILIS CONGENITA,0,Personas"
"2018,1,740,SIFILIS CONGENITA,0,Personas"
"2018,2,740,SIFILIS CONGENITA,0,Personas"
"2018,3,740,SIFILIS CONGENITA,1,Personas"
"2018,4,740,SIFILIS CONGENITA,0,Personas"
"2018,5,740,SIFILIS CONGENITA,0,Personas"
"2018,6,740,SIFILIS CONGENITA,1,Personas"
"2018,7,740,SIFILIS CONGENITA,0,Personas"
"2018,8,740,SIFILIS CONGENITA,0,Personas"
"2018,9,740,SIFILIS CONGENITA,0,Personas"
"2018,10,740,SIFILIS CONGENITA,0,Personas"
"2018,11,740,SIFILIS CONGENITA,0,Personas"
"2018,12,740,SIFILIS CONGENITA,0,Personas"
"2018,13,740,SIFILIS CONGENITA,0,Personas"
"2019,1,740,SIFILIS CONGENITA,0,Personas"
"2019,2,740,SIFILIS CONGENITA,0,Personas"
"2019,3,740,SIFILIS CONGENITA,0,Personas"
"2019,4,740,SIFILIS CONGENITA,0,Personas"
"2019,5,740,SIFILIS CONGENITA,0,Personas"
"2019,6,740,SIFILIS CONGENITA,0,Personas"
"2019,7,740,SIFILIS CONGENITA,0,Personas"
"2019,8,740,SIFILIS CONGENITA,0,Personas"
"2019,9,740,SIFILIS CONGENITA,1,Personas"
"2019,10,740,SIFILIS CONGENITA,0,Personas"
"2019,11,740,SIFILIS CONGENITA,2,Personas"
"2019,12,740,SIFILIS CONGENITA,0,Personas"
"2019,13,740,SIFILIS CONGENITA,0,Personas"
"2020,1,740,SIFILIS CONGENITA,0,Personas"
"2020,2,740,SIFILIS CONGENITA,0,Personas"
"2020,3,740,SIFILIS CONGENITA,0,Personas"
"2020,4,740,SIFILIS CONGENITA,0,Personas"
"2020,5,740,SIFILIS CONGENITA,0,Personas"
"2020,6,740,SIFILIS CONGENITA,0,Personas"
"2020,7,740,SIFILIS CONGENITA,0,Personas"
"2020,8,740,SIFILIS CONGENITA,0,Personas"
"2020,9,740,SIFILIS CONGENITA,0,Personas"
"2020,10,740,SIFILIS CONGENITA,0,Personas"
"2020,11,740,SIFILIS CONGENITA,0,Personas"
"2020,12,740,SIFILIS CONGENITA,0,Personas"
"2020,13,740,SIFILIS CONGENITA,0,Personas"
"2021,1,740,SIFILIS CONGENITA,1,Personas"
"2021,2,740,SIFILIS CONGENITA,1,Personas"
"2021,3,740,SIFILIS CONGENITA,0,Personas"
"2021,4,740,SIFILIS CONGENITA,0,Personas"
"2021,5,740,SIFILIS CONGENITA,0,Personas"
"2021,6,740,SIFILIS CONGENITA,1,Personas"
"2021,7,740,SIFILIS CONGENITA,0,Personas"
"2021,8,740,SIFILIS CONGENITA,0,Personas"
"2021,9,740,SIFILIS CONGENITA,0,Personas"
"2021,10,740,SIFILIS CONGENITA,0,Personas"
"2021,11,740,SIFILIS CONGENITA,0,Personas"
"2021,12,740,SIFILIS CONGENITA,0,Personas"
"2021,13,740,SIFILIS CONGENITA,0,Personas"
"2022,1,740,SIFILIS CONGENITA,0,Personas"
"2022,2,740,SIFILIS CONGENITA,0,Personas"
"2022,3,740,SIFILIS CONGENITA,0,Personas"
"2022,4,740,SIFILIS CONGENITA,0,Personas"
"2022,5,740,SIFILIS CONGENITA,0,Personas"
"2022,6,740,SIFILIS CONGENITA,0,Personas"
"2022,7,740,SIFILIS CONGENITA,0,Personas"
"2022,8,740,SIFILIS CONGENITA,0,Personas"
"2022,9,740,SIFILIS CONGENITA,0,Personas"
"2022,10,740,SIFILIS CONGENITA,0,Personas"
"2022,11,740,SIFILIS CONGENITA,0,Personas"
"2022,12,740,SIFILIS CONGENITA,0,Personas"
"2022,13,740,SIFILIS CONGENITA,0,Personas"
"2023,1,740,SIFILIS CONGENITA,0,Personas"
"2023,2,740,SIFILIS CONGENITA,0,Personas"
"2023,3,740,SIFILIS CONGENITA,0,Personas"
"2023,4,740,SIFILIS CONGENITA,0,Personas"
"2023,5,740,SIFILIS CONGENITA,1,Personas"
"2023,6,740,SIFILIS CONGENITA,0,Personas"
"2023,7,740,SIFILIS CONGENITA,0,Personas"
"2023,8,740,SIFILIS CONGENITA,0,Personas"
"2023,9,740,SIFILIS CONGENITA,0,Personas"
"2023,10,740,SIFILIS CONGENITA,0,Personas"
"2023,11,740,SIFILIS CONGENITA,0,Personas"
"2023,12,740,SIFILIS CONGENITA,0,Personas"
"2023,13,740,SIFILIS CONGENITA,1,Personas"
"2024,1,740,SIFILIS CONGENITA,1,Personas"
"2024,2,740,SIFILIS CONGENITA,1,Personas"
"2024,3,740,SIFILIS CONGENITA,1,Personas"
"2024,4,740,SIFILIS CONGENITA,0,Personas"
"2024,5,740,SIFILIS CONGENITA,0,Personas"
"2024,6,740,SIFILIS CONGENITA,1,Personas"
"2024,7,740,SIFILIS CONGENITA,0,Personas"
"2024,8,740,SIFILIS CONGENITA,0,Personas"
"2024,9,740,SIFILIS CONGENITA,0,Personas"
"2024,10,740,SIFILIS CONGENITA,1,Personas"
"2024,11,740,SIFILIS CONGENITA,0,Personas"
"2024,12,740,SIFILIS CONGENITA,0,Personas"
"2024,13,740,SIFILIS CONGENITA,0,Personas"
"2017,1,750,SIFILIS GESTACIONAL,7,Personas"
"2017,2,750,SIFILIS GESTACIONAL,2,Personas"
"2017,3,750,SIFILIS GESTACIONAL,4,Personas"
"2017,4,750,SIFILIS GESTACIONAL,5,Personas"
"2017,5,750,SIFILIS GESTACIONAL,4,Personas"
"2017,6,750,SIFILIS GESTACIONAL,4,Personas"
"2017,7,750,SIFILIS GESTACIONAL,5,Personas"
"2017,8,750,SIFILIS GESTACIONAL,2,Personas"
"2017,9,750,SIFILIS GESTACIONAL,6,Personas"
"2017,10,750,SIFILIS GESTACIONAL,10,Personas"
"2017,11,750,SIFILIS GESTACIONAL,1,Personas"
"2017,12,750,SIFILIS GESTACIONAL,1,Personas"
"2017,13,750,SIFILIS GESTACIONAL,2,Personas"
"2018,1,750,SIFILIS GESTACIONAL,2,Personas"
"2018,2,750,SIFILIS GESTACIONAL,9,Personas"
"2018,3,750,SIFILIS GESTACIONAL,3,Personas"
"2018,4,750,SIFILIS GESTACIONAL,3,Personas"
"2018,5,750,SIFILIS GESTACIONAL,2,Personas"
"2018,6,750,SIFILIS GESTACIONAL,4,Personas"
"2018,7,750,SIFILIS GESTACIONAL,9,Personas"
"2018,8,750,SIFILIS GESTACIONAL,4,Personas"
"2018,9,750,SIFILIS GESTACIONAL,4,Personas"
"2018,10,750,SIFILIS GESTACIONAL,4,Personas"
"2018,11,750,SIFILIS GESTACIONAL,5,Personas"
"2018,12,750,SIFILIS GESTACIONAL,3,Personas"
"2018,13,750,SIFILIS GESTACIONAL,1,Personas"
"2019,1,750,SIFILIS GESTACIONAL,2,Personas"
"2019,2,750,SIFILIS GESTACIONAL,5,Personas"
"2019,3,750,SIFILIS GESTACIONAL,7,Personas"
"2019,4,750,SIFILIS GESTACIONAL,6,Personas"
"2019,5,750,SIFILIS GESTACIONAL,3,Personas"
"2019,6,750,SIFILIS GESTACIONAL,2,Personas"
"2019,7,750,SIFILIS GESTACIONAL,2,Personas"
"2019,8,750,SIFILIS GESTACIONAL,4,Personas"
"2019,9,750,SIFILIS GESTACIONAL,11,Personas"
"2019,10,750,SIFILIS GESTACIONAL,17,Personas"
"2019,11,750,SIFILIS GESTACIONAL,6,Personas"
"2019,12,750,SIFILIS GESTACIONAL,5,Personas"
"2019,13,750,SIFILIS GESTACIONAL,9,Personas"
"2020,1,750,SIFILIS GESTACIONAL,5,Personas"
"2020,2,750,SIFILIS GESTACIONAL,4,Personas"
"2020,3,750,SIFILIS GESTACIONAL,3,Personas"
"2020,4,750,SIFILIS GESTACIONAL,0,Personas"
"2020,5,750,SIFILIS GESTACIONAL,5,Personas"
"2020,6,750,SIFILIS GESTACIONAL,4,Personas"
"2020,7,750,SIFILIS GESTACIONAL,4,Personas"
"2020,8,750,SIFILIS GESTACIONAL,6,Personas"
"2020,9,750,SIFILIS GESTACIONAL,6,Personas"
"2020,10,750,SIFILIS GESTACIONAL,6,Personas"
"2020,11,750,SIFILIS GESTACIONAL,4,Personas"
"2020,12,750,SIFILIS GESTACIONAL,1,Personas"
"2020,13,750,SIFILIS GESTACIONAL,4,Personas"
"2021,1,750,SIFILIS GESTACIONAL,6,Personas"
"2021,2,750,SIFILIS GESTACIONAL,5,Personas"
"2021,3,750,SIFILIS GESTACIONAL,6,Personas"
"2021,4,750,SIFILIS GESTACIONAL,1,Personas"
"2021,5,750,SIFILIS GESTACIONAL,3,Personas"
"2021,6,750,SIFILIS GESTACIONAL,12,Personas"
"2021,7,750,SIFILIS GESTACIONAL,0,Personas"
"2021,8,750,SIFILIS GESTACIONAL,7,Personas"
"2021,9,750,SIFILIS GESTACIONAL,5,Personas"
"2021,10,750,SIFILIS GESTACIONAL,4,Personas"
"2021,11,750,SIFILIS GESTACIONAL,6,Personas"
"2021,12,750,SIFILIS GESTACIONAL,9,Personas"
"2021,13,750,SIFILIS GESTACIONAL,4,Personas"
"2022,1,750,SIFILIS GESTACIONAL,2,Personas"
"2022,2,750,SIFILIS GESTACIONAL,10,Personas"
"2022,3,750,SIFILIS GESTACIONAL,4,Personas"
"2022,4,750,SIFILIS GESTACIONAL,2,Personas"
"2022,5,750,SIFILIS GESTACIONAL,3,Personas"
"2022,6,750,SIFILIS GESTACIONAL,2,Personas"
"2022,7,750,SIFILIS GESTACIONAL,2,Personas"
"2022,8,750,SIFILIS GESTACIONAL,2,Personas"
"2022,9,750,SIFILIS GESTACIONAL,7,Personas"
"2022,10,750,SIFILIS GESTACIONAL,5,Personas"
"2022,11,750,SIFILIS GESTACIONAL,3,Personas"
"2022,12,750,SIFILIS GESTACIONAL,2,Personas"
"2022,13,750,SIFILIS GESTACIONAL,2,Personas"
"2023,1,750,SIFILIS GESTACIONAL,4,Personas"
"2023,2,750,SIFILIS GESTACIONAL,4,Personas"
"2023,3,750,SIFILIS GESTACIONAL,2,Personas"
"2023,4,750,SIFILIS GESTACIONAL,1,Personas"
"2023,5,750,SIFILIS GESTACIONAL,2,Personas"
"2023,6,750,SIFILIS GESTACIONAL,2,Personas"
"2023,7,750,SIFILIS GESTACIONAL,4,Personas"
"2023,8,750,SIFILIS GESTACIONAL,4,Personas"
"2023,9,750,SIFILIS GESTACIONAL,4,Personas"
"2023,10,750,SIFILIS GESTACIONAL,1,Personas"
"2023,11,750,SIFILIS GESTACIONAL,5,Personas"
"2023,12,750,SIFILIS GESTACIONAL,8,Personas"
"2023,13,750,SIFILIS GESTACIONAL,3,Personas"
"2024,1,750,SIFILIS GESTACIONAL,7,Personas"
"2024,2,750,SIFILIS GESTACIONAL,4,Personas"
"2024,3,750,SIFILIS GESTACIONAL,3,Personas"
"2024,4,750,SIFILIS GESTACIONAL,7,Personas"
"2024,5,750,SIFILIS GESTACIONAL,1,Personas"
"2024,6,750,SIFILIS GESTACIONAL,2,Personas"
"2024,7,750,SIFILIS GESTACIONAL,3,Personas"
"2024,8,750,SIFILIS GESTACIONAL,3,Personas"
"2024,9,750,SIFILIS GESTACIONAL,3,Personas"
"2024,10,750,SIFILIS GESTACIONAL,5,Personas"
"2024,11,750,SIFILIS GESTACIONAL,4,Personas"
"2024,12,750,SIFILIS GESTACIONAL,7,Personas"
"2024,13,750,SIFILIS GESTACIONAL,1,Personas"
"2017,1,813,TUBERCULOSIS,0,Personas"
"2017,2,813,TUBERCULOSIS,0,Personas"
"2017,3,813,TUBERCULOSIS,0,Personas"
"2017,4,813,TUBERCULOSIS,0,Personas"
"2017,5,813,TUBERCULOSIS,0,Personas"
"2017,6,813,TUBERCULOSIS,0,Personas"
"2017,7,813,TUBERCULOSIS,0,Personas"
"2017,8,813,TUBERCULOSIS,0,Personas"
"2017,9,813,TUBERCULOSIS,0,Personas"
"2017,10,813,TUBERCULOSIS,0,Personas"
"2017,11,813,TUBERCULOSIS,0,Personas"
"2017,12,813,TUBERCULOSIS,0,Personas"
"2017,13,813,TUBERCULOSIS,0,Personas"
"2018,1,813,TUBERCULOSIS,8,Personas"
"2018,2,813,TUBERCULOSIS,7,Personas"
"2018,3,813,TUBERCULOSIS,13,Personas"
"2018,4,813,TUBERCULOSIS,9,Personas"
"2018,5,813,TUBERCULOSIS,4,Personas"
"2018,6,813,TUBERCULOSIS,8,Personas"
"2018,7,813,TUBERCULOSIS,10,Personas"
"2018,8,813,TUBERCULOSIS,6,Personas"
"2018,9,813,TUBERCULOSIS,3,Personas"
"2018,10,813,TUBERCULOSIS,8,Personas"
"2018,11,813,TUBERCULOSIS,6,Personas"
"2018,12,813,TUBERCULOSIS,7,Personas"
"2018,13,813,TUBERCULOSIS,5,Personas"
"2019,1,813,TUBERCULOSIS,6,Personas"
"2019,2,813,TUBERCULOSIS,7,Personas"
"2019,3,813,TUBERCULOSIS,8,Personas"
"2019,4,813,TUBERCULOSIS,9,Personas"
"2019,5,813,TUBERCULOSIS,6,Personas"
"2019,6,813,TUBERCULOSIS,1,Personas"
"2019,7,813,TUBERCULOSIS,7,Personas"
"2019,8,813,TUBERCULOSIS,5,Personas"
"2019,9,813,TUBERCULOSIS,5,Personas"
"2019,10,813,TUBERCULOSIS,5,Personas"
"2019,11,813,TUBERCULOSIS,2,Personas"
"2019,12,813,TUBERCULOSIS,8,Personas"
"2019,13,813,TUBERCULOSIS,4,Personas"
"2020,1,813,TUBERCULOSIS,7,Personas"
"2020,2,813,TUBERCULOSIS,3,Personas"
"2020,3,813,TUBERCULOSIS,8,Personas"
"2020,4,813,TUBERCULOSIS,2,Personas"
"2020,5,813,TUBERCULOSIS,3,Personas"
"2020,6,813,TUBERCULOSIS,3,Personas"
"2020,7,813,TUBERCULOSIS,4,Personas"
"2020,8,813,TUBERCULOSIS,2,Personas"
"2020,9,813,TUBERCULOSIS,4,Personas"
"2020,10,813,TUBERCULOSIS,4,Personas"
"2020,11,813,TUBERCULOSIS,5,Personas"
"2020,12,813,TUBERCULOSIS,3,Personas"
"2020,13,813,TUBERCULOSIS,5,Personas"
"2021,1,813,TUBERCULOSIS,3,Personas"
"2021,2,813,TUBERCULOSIS,8,Personas"
"2021,3,813,TUBERCULOSIS,8,Personas"
"2021,4,813,TUBERCULOSIS,4,Personas"
"2021,5,813,TUBERCULOSIS,3,Personas"
"2021,6,813,TUBERCULOSIS,3,Personas"
"2021,7,813,TUBERCULOSIS,3,Personas"
"2021,8,813,TUBERCULOSIS,7,Personas"
"2021,9,813,TUBERCULOSIS,4,Personas"
"2021,10,813,TUBERCULOSIS,9,Personas"
"2021,11,813,TUBERCULOSIS,6,Personas"
"2021,12,813,TUBERCULOSIS,9,Personas"
"2021,13,813,TUBERCULOSIS,8,Personas"
"2022,1,813,TUBERCULOSIS,1,Personas"
"2022,2,813,TUBERCULOSIS,8,Personas"
"2022,3,813,TUBERCULOSIS,7,Personas"
"2022,4,813,TUBERCULOSIS,10,Personas"
"2022,5,813,TUBERCULOSIS,6,Personas"
"2022,6,813,TUBERCULOSIS,4,Personas"
"2022,7,813,TUBERCULOSIS,4,Personas"
"2022,8,813,TUBERCULOSIS,8,Personas"
"2022,9,813,TUBERCULOSIS,7,Personas"
"2022,10,813,TUBERCULOSIS,5,Personas"
"2022,11,813,TUBERCULOSIS,4,Personas"
"2022,12,813,TUBERCULOSIS,2,Personas"
"2022,13,813,TUBERCULOSIS,5,Personas"
"2023,1,813,TUBERCULOSIS,6,Personas"
"2023,2,813,TUBERCULOSIS,7,Personas"
"2023,3,813,TUBERCULOSIS,5,Personas"
"2023,4,813,TUBERCULOSIS,6,Personas"
"2023,5,813,TUBERCULOSIS,6,Personas"
"2023,6,813,TUBERCULOSIS,3,Personas"
"2023,7,813,TUBERCULOSIS,3,Personas"
"2023,8,813,TUBERCULOSIS,2,Personas"
"2023,9,813,TUBERCULOSIS,13,Personas"
"2023,10,813,TUBERCULOSIS,4,Personas"
"2023,11,813,TUBERCULOSIS,3,Personas"
"2023,12,813,TUBERCULOSIS,8,Personas"
"2023,13,813,TUBERCULOSIS,3,Personas"
"2024,1,813,TUBERCULOSIS,7,Personas"
"2024,2,813,TUBERCULOSIS,5,Personas"
"2024,3,813,TUBERCULOSIS,6,Personas"
"2024,4,813,TUBERCULOSIS,3,Personas"
"2024,5,813,TUBERCULOSIS,10,Personas"
"2024,6,813,TUBERCULOSIS,9,Personas"
"2024,7,813,TUBERCULOSIS,6,Personas"
"2024,8,813,TUBERCULOSIS,5,Personas"
"2024,9,813,TUBERCULOSIS,3,Personas"
"2024,10,813,TUBERCULOSIS,8,Personas"
"2024,11,813,TUBERCULOSIS,4,Personas"
"2024,12,813,TUBERCULOSIS,6,Personas"
"2024,13,813,TUBERCULOSIS,9,Personas"
"2017,1,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,2,825,TUBERCULOSIS FÁRMACORRESISTENTE,1,Personas"
"2017,3,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,4,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,5,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,6,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,7,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,8,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,9,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,10,825,TUBERCULOSIS FÁRMACORRESISTENTE,1,Personas"
"2017,11,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,12,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2017,13,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,1,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,2,825,TUBERCULOSIS FÁRMACORRESISTENTE,1,Personas"
"2018,3,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,4,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,5,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,6,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,7,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,8,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,9,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,10,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,11,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,12,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2018,13,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,1,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,2,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,3,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,4,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,5,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,6,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,7,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,8,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,9,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,10,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,11,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,12,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2019,13,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
"2020,1,825,TUBERCULOSIS FÁRMACORRESISTENTE,0,Personas"
